Rank,CustomerID,Churn_Probability,MonthlyCharges,CLV,Expected_Loss,Expected_Value_of_Action
1365,8849-GYOKR,0.3664055317830944,106.55,2557.2,936.9722258757289,231.09166776271866
1366,4918-QLLIW,0.7305251267273054,53.4,1281.6,936.2410024137146,230.87230072411438
1367,8878-HMWBV,0.7934150621109535,49.15,1179.6,935.9124072660807,230.77372217982418
1368,8976-OQHGT,0.6901828375961457,56.5,1356.0,935.8879277803736,230.76637833411206
1369,1219-NNDDO,0.5072979009913502,76.85,1844.3999999999999,935.6602485884463,230.69807457653388
1370,4298-OYIFC,0.37679564150835043,103.45,2482.8,935.5082187369326,230.65246562107978
1371,9779-DPNEJ,0.4862231129795041,80.15,1923.6000000000001,935.2987801273741,230.58963403821224
1372,3496-LFSZU,0.552328281843453,70.5,1692.0,934.5394528791223,230.3618358637367
1373,9732-EQMWY,0.39153207642070625,99.4,2385.6000000000004,934.038921509237,230.2116764527711
1374,2929-ERCFZ,0.41251013469894904,94.2,2260.8,932.6029125273841,229.7808737582152
1375,6207-WIOLX,0.6626209684406635,58.6,1406.4,931.9101300149492,229.57303900448477
1376,1751-NCDLI,0.3927762411346058,98.85,2372.3999999999996,931.8223544677387,229.54670634032158
1377,2232-DMLXU,0.7029134771472478,55.2,1324.8000000000002,931.2197745246741,229.36593235740224
1378,2876-GZYZC,0.4511487624892057,85.95,2062.8,930.6296672627336,229.18890017882006
1379,6851-WEFYX,0.3845718697780458,100.8,2419.2,930.3562673670483,229.10688021011447
1380,3462-BJQQA,0.43176106558247496,89.75,2154.0,930.013335264651,229.00400057939527
1381,0866-QLSIR,0.6011930308445346,64.4,1545.6000000000001,929.2039484733127,228.76118454199383
1382,7901-TBKJX,0.3823502450131472,101.05,2425.2,927.2758142058844,228.18274426176532
1383,0637-YLETY,0.4037808993061991,95.6,2294.3999999999996,926.4348953681431,227.93046861044292
1384,8020-BWHYL,0.512054191385807,75.3,1807.1999999999998,925.3843346724303,227.6153004017291
1385,9600-UDOPK,0.40985222897431905,94.05,2257.2,925.1184512408329,227.53553537224985
1386,4749-VFKVB,0.7693487400787287,50.1,1202.4,925.0649250706634,227.519477521199
1387,3683-QKIUE,0.7578257411419898,50.8,1219.1999999999998,923.9411436003138,227.18234308009414
1388,2235-ZGKPT,0.7566298483015912,50.85,1220.4,923.391066867262,227.01732006017858
1389,3500-RMZLT,0.3991676408245273,96.3,2311.2,922.5562514736475,226.76687544209426
1390,7541-YLXCL,0.5876155706264174,65.4,1569.6000000000001,922.3213996552249,226.69641989656748
1391,8313-NDOIA,0.36807336632250837,104.15,2499.6000000000004,920.036186459742,226.0108559379226
1392,7580-UGXNC,0.6982710877214358,54.85,1316.4,919.2040598764981,225.76121796294944
1393,1213-NGCUN,0.7713798094160116,49.65,1191.6,919.1761809001193,225.7528542700358
1394,5144-TVGLP,0.4040646712872652,94.75,2274.0,918.843062507241,225.6529187521723
1395,6876-ADESB,0.780151627415022,48.95,1174.8000000000002,916.5221318871679,224.9566395661504
1396,3577-AMVUX,0.6932638875194013,55.05,1321.1999999999998,915.9402481906328,224.78207445718982
1397,9259-PACGQ,0.6082155838882788,62.65,1503.6,914.5129519344159,224.35388558032474
1398,1699-HPSBG,0.637128787238187,59.8,1435.1999999999998,914.4072354442459,224.32217063327374
1399,0022-TCJCI,0.6072873097734564,62.7,1504.8000000000002,913.8459437470972,224.15378312412912
1400,0122-OAHPZ,0.51503406731605,73.85,1772.3999999999999,912.8463809109669,223.85391427329006
1401,6017-PPLPX,0.5398797377604003,70.45,1690.8000000000002,912.828660605285,223.8485981815855
1402,0946-CLJTI,0.38451118068348367,98.7,2368.8,910.8300848030361,223.24902544091083
1403,3583-EKAPL,0.6894345414006071,55.0,1320.0,910.0535946488014,223.01607839464043
1404,4445-ZJNMU,0.38104084549687833,99.3,2383.2,908.0965429881604,222.42896289644813
1405,2369-UAPKZ,0.3632099569072979,104.1,2498.3999999999996,907.4437563371929,222.23312690115785
1406,4124-MMETB,0.3991545488364604,94.65,2271.6000000000004,906.7194731369036,222.01584194107107
1407,2150-UWTFY,0.6169206594784385,61.15,1467.6,905.3927598505563,221.6178279551669
1408,2135-RXIHG,0.8260124205524548,45.65,1095.6,904.9792079572694,221.49376238718082
1409,5119-NZPTV,0.5372605146018418,70.1,1682.3999999999999,903.8870897661385,221.16612692984154
1410,4090-KPJIP,0.502395401172462,74.95,1798.8000000000002,903.7088476290246,221.11265428870735
1411,1251-KRREG,0.6917673746282543,54.4,1305.6,903.1714843146488,220.9514452943946
1412,0147-ESWWR,0.37160956172238063,101.25,2430.0,903.0112349853849,220.9033704956155
1413,6339-YPSAH,0.5091658564389288,73.8,1771.1999999999998,901.8345649246305,220.55036947738915
1414,2082-CEFLT,0.8234802126118241,45.6,1094.4,901.2167446823804,220.36502340471412
1415,4695-VADHF,0.6534807646478922,57.45,1378.8000000000002,901.0192782965139,220.30578348895415
1416,7994-UYIVZ,0.437987159671074,85.65,2055.6000000000004,900.3264054198598,220.09792162595795
1417,3512-IZIKN,0.5740626590843316,65.3,1567.1999999999998,899.6709993169644,219.9012997950893
1418,7126-RBHSD,0.47499878469890966,78.9,1893.6000000000001,899.4576987058554,219.8373096117566
1419,4317-VTEOA,0.7379559634110798,50.75,1218.0,898.8303634346952,219.64910903040857
1420,5600-KTXFM,0.53515417472961,69.95,1678.8000000000002,898.4168285360694,219.52504856082078
1421,2433-KMEAS,0.6870677457623304,54.45,1306.8000000000002,897.8601301622135,219.35803904866407
1422,5154-VEKBL,0.6394191835379138,58.5,1404.0,897.7445336872311,219.32336010616933
1423,8622-ZLFKO,0.41140212370087853,90.75,2178.0,896.0338254205135,218.81014762615405
1424,2921-XWDJH,0.4471059471963449,83.45,2002.8000000000002,895.4637910448396,218.63913731345184
1425,4510-PYUSH,0.6527144892599457,57.15,1371.6,895.2631934689415,218.57895804068244
1426,7767-UXAGJ,0.7391038880131935,50.45,1210.8000000000002,894.9069876063749,218.47209628191246
1427,7359-PTSXY,0.8147747273719332,45.75,1098.0,894.6226506543827,218.38679519631478
1428,2911-UREFD,0.6667817290082613,55.9,1341.6,894.5543676374832,218.36631029124493
1429,6215-NQCPY,0.3737683932031136,99.7,2392.8,894.3530112564104,218.30590337692308
1430,1963-SVUCV,0.8218198302437383,45.3,1087.1999999999998,893.4825194409921,218.0447558322976
1431,5552-ZNFSJ,0.8218198302437383,45.3,1087.1999999999998,893.4825194409921,218.0447558322976
1432,4925-LMHOK,0.6349472510868357,58.6,1406.4,892.9898139285258,217.8969441785577
1433,3005-TYFRD,0.35870199660883806,103.65,2487.6000000000004,892.3070867641457,217.6921260292437
1434,8806-EAGWC,0.674121482499574,55.15,1323.6,892.2671942364361,217.6801582709308
1435,2468-SJFLM,0.500262410295302,74.3,1783.1999999999998,892.0679300385825,217.62037901157476
1436,8064-RAVOH,0.745447213832434,49.85,1196.4,891.853046629124,217.5559139887372
1437,9637-EIHEQ,0.7314267475352553,50.8,1219.1999999999998,891.7554905949831,217.52664717849495
1438,6128-CZOMY,0.8125119356326692,45.65,1095.6,890.1880766791523,217.0564230037457
1439,3329-WDIOK,0.7325640154106734,50.6,1214.4,889.6257403147218,216.88772209441652
1440,5077-DXTCG,0.8181874617433694,45.3,1087.1999999999998,889.5334084073911,216.86002252221732
1441,8485-GJCDN,0.5367449157741715,69.05,1657.1999999999998,889.493674420957,216.84810232628706
1442,4853-OITSN,0.4154930219174021,89.15,2139.6000000000004,888.9888696944737,216.6966609083421
1443,0887-HJGAR,0.8096900175033127,45.7,1096.8000000000002,888.0680111976335,216.42040335929005
1444,9117-SHLZX,0.8096900175033127,45.7,1096.8000000000002,888.0680111976335,216.42040335929005
1445,2626-URJFX,0.7264935919663408,50.9,1221.6,887.4845719460818,216.24537158382452
1446,0409-WTMPL,0.3340756313739749,110.65,2655.6000000000004,887.1712466767278,216.15137400301836
1447,7825-GKXMW,0.8070179480153301,45.8,1099.1999999999998,887.0741284584507,216.12223853753517
1448,6304-IJFSQ,0.7405720448430492,49.9,1197.6,886.9090809040356,216.0727242712107
1449,9239-ZBZZV,0.7700003332330961,47.95,1150.8000000000002,886.1163834846471,215.83491504539415
1450,2634-HCZGT,0.6139794864921961,60.05,1441.1999999999998,884.867235932553,215.46017077976586
1451,9732-KPKBW,0.6830921764682925,53.95,1294.8000000000002,884.4677500911451,215.3403250273435
1452,0823-HSCDJ,0.7497201189021159,49.15,1179.6,884.3698522569358,215.31095567708076
1453,7931-PXHFC,0.590319765662914,62.3,1495.1999999999998,882.6461136191889,214.79383408575666
1454,5493-SDRDQ,0.6671178848231685,55.1,1322.4,882.196690890158,214.6590072670474
1455,3317-VLGQT,0.4703918808710382,78.1,1874.3999999999999,881.702541504674,214.51076245140217
1456,6212-ATMLK,0.3838250673419983,95.7,2296.8,881.5694146711018,214.4708244013305
1457,8709-KRDVL,0.3669425534535945,100.0,2400.0,880.6621282886268,214.19863848658804
1458,7579-OOPEC,0.7306411278611267,50.15,1203.6,879.399661493652,213.8198984480956
1459,7568-PODML,0.8088289710843701,45.3,1087.1999999999998,879.3588573629271,213.80765720887814
1460,6629-CZTTH,0.6577712733106779,55.7,1336.8000000000002,879.3086381617143,213.79259144851426
1461,4580-TMHJU,0.6521871680329576,56.15,1347.6,878.8874276412137,213.6662282923641
1462,5129-JLPIS,0.3470998137366209,105.5,2532.0,878.8567283811242,213.65701851433727
1463,1624-WOIWJ,0.43221272015799406,84.7,2032.8000000000002,878.6020175371704,213.5806052611511
1464,3292-PBZEJ,0.3277646582117658,111.4,2673.6000000000004,876.3115901949772,212.89347705849315
1465,8601-QACRS,0.7208957891440932,50.6,1214.4,875.4558463365869,212.63675390097603
1466,2108-YKQTY,0.7188487104633309,50.7,1216.8000000000002,874.6951108917812,212.40853326753432
1467,8624-GIOUT,0.609843459914819,59.75,1434.0,874.5155215178505,212.35465645535515
1468,1941-HOSAM,0.40392748650780935,90.1,2162.3999999999996,873.4527968244868,212.03583904734603
1469,9828-AOQLM,0.7962905655832629,45.7,1096.8000000000002,873.371492331723,212.01144769951685
1470,9462-MJUAW,0.7196543261370321,50.4,1209.6,870.4938728953539,211.14816186860617
1471,3656-TKRVZ,0.6551947316892474,55.35,1328.4,870.3606815759963,211.1082044727989
1472,2737-WFVYW,0.8001209656609458,45.25,1086.0,868.9313687077871,210.67941061233614
1473,7054-LGEQW,0.7878540569397716,45.95,1102.8000000000002,868.8454539931803,210.65363619795409
1474,2215-ZAFGX,0.4234056063119561,85.5,2052.0,868.8283041521339,210.64849124564017
1475,0322-CHQRU,0.7976473143424039,45.35,1088.4,868.1593369302725,210.44780107908173
1476,9734-UYXQI,0.7321809186056958,49.4,1185.6,868.0736970989128,210.42210912967386
1477,9206-GVPEQ,0.6633853598997085,54.45,1306.8000000000002,866.9119883169392,210.07359649508174
1478,9026-RNUJS,0.7171299529931264,50.35,1208.4,866.579835196894,209.97395055906821
1479,2636-OHFMN,0.7434362728474895,48.55,1165.1999999999998,866.2519451218946,209.87558353656834
1480,9564-KCLHR,0.7041506237906547,51.25,1230.0,866.1052672625053,209.8315801787516
1481,6038-GCYEC,0.6657043098401756,54.15,1299.6,865.1493210682921,209.54479632048765
1482,9058-CBREO,0.7120405328037439,50.55,1213.1999999999998,863.847574397502,209.1542723192506
1483,5216-WASFJ,0.42401195472876985,84.85,2036.3999999999999,863.4579446096668,209.03738338290003
1484,5103-MHMHY,0.7826186771424994,45.95,1102.8000000000002,863.0718771527485,208.9215631458245
1485,5122-CYFXA,0.4775484482690609,75.3,1807.1999999999998,863.0255557118468,208.90766671355402
1486,6313-GIDIT,0.6599972166103767,54.45,1306.8000000000002,862.4843626664403,208.7453087999321
1487,1226-UDFZR,0.7242974150257544,49.6,1190.4,862.2036428466581,208.66109285399745
1488,5995-SNNEW,0.34335970529141624,104.45,2506.8,860.7341092245223,208.22023276735666
1489,0067-DKWBL,0.7276038378652494,49.25,1182.0,860.0277363567247,208.00832090701743
1490,3144-AUDBS,0.7283961273473237,49.15,1179.6,859.2160718189031,207.76482154567088
1491,7577-SWIFR,0.40103512991985885,89.25,2142.0,859.0172482883377,207.70517448650128
1492,7470-MCQTK,0.7339759057885427,48.75,1170.0,858.7518097725949,207.62554293177845
1493,1589-AGTLK,0.7887307365582494,45.35,1088.4,858.4545336699988,207.53636010099962
1494,3097-NNSPB,0.7269726911233747,49.05,1177.1999999999998,855.7922519904366,206.737675597131
1495,5294-CDGWY,0.6012962103312967,59.3,1423.1999999999998,855.7647665435013,206.7294299630504
1496,5995-OIGLP,0.6292034403121415,56.65,1359.6,855.4649974483875,206.63949923451622
1497,1501-SGHBW,0.7770008880578422,45.85,1100.4,855.0117772188496,206.50353316565486
1498,1960-UYCNN,0.37359522387349847,95.25,2286.0,854.0386817748175,206.21160453244522
1499,6734-GMPVK,0.33786476727654186,105.3,2527.2,853.8518398612765,206.15555195838294
1500,4816-JBHOV,0.79362318521786,44.7,1072.8000000000002,851.3989531017204,205.4196859305161
1501,1902-XBTFB,0.3967517266224675,89.4,2145.6000000000004,851.2705046411664,205.38115139234992
1502,9661-MHUMO,0.7193885540496658,49.25,1182.0,850.317270886705,205.0951812660115
1503,0052-DCKON,0.3059213770097169,115.8,2779.2,850.2166909854051,205.0650072956215
1504,6689-KXGBO,0.7003950080039688,50.55,1213.1999999999998,849.7192237104148,204.91576711312442
1505,5140-FOMCQ,0.3243534585908582,109.15,2619.6000000000004,849.6763201246122,204.90289603738364
1506,4190-MFLUW,0.6411832139637114,55.2,1324.8000000000002,849.439521859125,204.83185655773747
1507,6397-JNZZG,0.6367667658785228,55.55,1333.1999999999998,848.9374522692465,204.68123568077394
1508,3669-OYSJI,0.7644140463348723,46.2,1108.8000000000002,847.5822945761065,204.27468837283195
1509,0224-HJAPT,0.7485080414244221,47.15,1131.6,847.0116996758759,204.10350990276277
1510,8869-TORSS,0.5847615003620248,60.35,1448.4,846.9685571243567,204.090567137307
1511,4749-OJKQU,0.46612425838225013,75.65,1815.6000000000001,846.2952035188134,203.888561055644
1512,7854-EDSSA,0.5975174615386487,59.0,1416.0,846.0847255387266,203.82541766161796
1513,9796-BPKIW,0.5037223301616949,69.95,1678.8000000000002,845.6490478754534,203.69471436263603
1514,6175-IRFIT,0.447375061363444,78.75,1890.0,845.5388659769092,203.66165979307274
1515,3165-HDOEW,0.7683766543859513,45.85,1100.4,845.5216704863009,203.65650114589025
1516,1750-CSKKM,0.636402088016123,55.35,1328.4,845.3965337206178,203.61896011618532
1517,9547-ITEFG,0.34306819944939604,102.6,2462.3999999999996,844.7711343241926,203.43134029725778
1518,0963-ZBDRN,0.3657158115658077,96.2,2308.8,844.3646657431368,203.30939972294104
1519,1612-EOHDH,0.7784416875762183,45.15,1083.6,843.5194126575901,203.05582379727701
1520,0807-ZABDG,0.6374436923219596,55.1,1322.4,842.9555387265594,202.88666161796783
1521,4785-QRJHC,0.5852801299367357,59.9,1437.6,841.3987147970512,202.41961443911535
1522,0733-VUNUW,0.6299597733869733,55.65,1335.6,841.3742733356414,202.41228200069241
1523,3669-LVWZB,0.686976235326884,51.0,1224.0,840.858912040106,202.2576736120318
1524,7278-CKDNC,0.43507778455717966,80.5,1932.0,840.5702797644711,202.17108392934134
1525,2962-XPMCQ,0.7751274557272806,45.15,1083.6,839.9281110260812,201.97843330782433
1526,7743-EXURX,0.6854650386199337,51.05,1225.1999999999998,839.8317653171426,201.9495295951428
1527,2275-RBYQS,0.7705236889917406,45.4,1089.6,839.5626115254005,201.86878345762014
1528,5692-FPTAH,0.7705236889917406,45.4,1089.6,839.5626115254005,201.86878345762014
1529,6877-LGWXO,0.4452713791787793,78.55,1885.1999999999998,839.4256040278347,201.82768120835038
1530,9208-OLGAQ,0.41052749406900224,84.95,2038.8000000000002,836.9834549078819,201.09503647236454
1531,8087-LGYHQ,0.37068428365348594,94.05,2257.2,836.7085650626484,201.01256951879452
1532,1976-CFOCS,0.7562393170505215,46.0,1104.0,834.8882060237758,200.4664618071327
1533,8835-VSDSE,0.49093856680335773,70.7,1696.8000000000002,833.0245601519375,199.90736804558125
1534,6839-ITVZJ,0.5774383145518492,60.05,1441.1999999999998,832.204098932125,199.6612296796375
1535,1393-IMKZG,0.3616439066872088,95.85,2300.3999999999996,831.925642943255,199.57769288297646
1536,6969-MVBAI,0.38452237402055406,90.1,2162.3999999999996,831.491181582046,199.4473544746138
1537,3966-HRMZA,0.46159943848371815,75.05,1801.1999999999998,831.4329085968731,199.4298725790619
1538,7912-SYRQT,0.46092504610035806,75.1,1802.3999999999999,830.7713030912853,199.23139092738558
1539,2081-VEYEH,0.31998589305213143,107.95,2590.8,829.0194517194622,198.70583551583863
1540,6350-XFYGW,0.3640307091107964,94.75,2274.0,827.805832517951,198.34174975538528
1541,2080-CAZNM,0.3298768460967841,104.4,2505.6000000000004,826.5394255801023,197.96182767403067
1542,8486-AYEQH,0.4528280483822714,76.05,1825.1999999999998,826.5017539073217,197.9505261721965
1543,6581-NQCBA,0.6890599230163197,49.95,1198.8000000000002,826.0450357119641,197.81351071358924
1544,3566-HJGPK,0.7536190710316087,45.55,1093.1999999999998,823.8563684517545,197.15691053552635
1545,0378-XSZPU,0.5691874893699251,60.3,1447.1999999999998,823.7281346161556,197.11844038484665
1546,7511-YMXVQ,0.7552536547689794,45.4,1089.6,822.9243822362799,196.87731467088398
1547,9050-IKDZA,0.42065341473033235,81.5,1956.0,822.7980792125301,196.83942376375902
1548,7619-ODSGN,0.624555607649281,54.75,1314.0,820.6660684511552,196.19982053534653
1549,1120-BMWUB,0.6342178755835901,53.9,1293.6,820.4242438549321,196.12727315647962
1550,2718-GAXQD,0.7419700681103777,46.0,1104.0,819.134955193857,195.74048655815707
1551,8118-TJAFG,0.3360666686734103,101.5,2436.0,818.6584048884274,195.5975214665282
1552,4847-QNOKA,0.758986232089921,44.9,1077.6,817.8835637000988,195.36506911002962
1553,6116-RFVHN,0.33910643237190163,100.45,2410.8,817.5177871621805,195.25533614865415
1554,7623-TRNQN,0.6819313975683613,49.9,1197.6,816.6810417278695,195.00431251836082
1555,3334-CTHOL,0.6811062143870303,49.95,1198.8000000000002,816.5101298071721,194.95303894215164
1556,4912-PIGUY,0.4018807592809176,84.6,2030.3999999999999,815.978693643975,194.7936080931925
1557,3863-IUBJR,0.6336628022875206,53.65,1287.6,815.9042242254114,194.77126726762341
1558,6496-JDSSB,0.42479573652973146,80.0,1920.0,815.6078141370845,194.68234424112532
1559,7439-DKZTW,0.4218708202606628,80.55,1933.1999999999998,815.5606697279133,194.66820091837397
1560,2391-SOORI,0.6884871133346628,49.35,1184.4,815.4441370335747,194.63324111007242
1561,0420-HLGXF,0.340525772480306,99.75,2394.0,815.2186993178526,194.56560979535578
1562,8404-FYDIB,0.39180166599058996,86.65,2079.6000000000004,814.790744594031,194.4372233782093
1563,3352-ALMCK,0.33068819715688375,102.65,2463.6000000000004,814.683442515699,194.40503275470968
1564,7392-YYPYJ,0.33720913574465783,100.65,2415.6000000000004,814.5623883047956,194.36871649143868
1565,7615-ESMYF,0.7602524698755297,44.6,1070.4,813.7742437547671,194.1322731264301
1566,1114-CENIM,0.6159083144786155,55.0,1320.0,812.9989751117724,193.89969253353172
1567,0689-NKYLF,0.407149000975357,83.2,1996.8000000000002,812.995125147593,193.89853754427787
1568,2000-MPKCA,0.3143654900130753,107.75,2586.0,812.9491571738128,193.8847471521438
1569,5057-LCOUI,0.667162984539134,50.75,1218.0,812.6045151686652,193.78135455059956
1570,4720-VSTSI,0.39914031769495234,84.8,2035.1999999999998,812.3303745727669,193.69911237183007
1571,4701-AHWMW,0.6201012750371049,54.55,1309.1999999999998,811.8365892785775,193.55097678357325
1572,0415-MOSGF,0.760478505457382,44.4,1065.6,810.3658954153863,193.10976862461587
1573,5876-HZVZM,0.6027564848681195,55.9,1341.6,808.6581000990691,192.59743002972073
1574,2665-NPTGL,0.34343046344668604,98.1,2354.3999999999996,808.5726831388774,192.57180494166323
